buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2021-01-01,2021-02-01,"{'RESPONIND.NS': 0.19801980198019803, 'TANLA.NS': 0.19801980198019803, 'ADANIENT.NS': 0.19801980198019803, 'JSWSTEEL.NS': 0.009900990099009901, 'KOTAKBANK.NS': 0.19801980198019803, 'BRIGADE.NS': 0.19801980198019803}",230621.83,221510.88
2021-02-01,2021-03-01,"{'TATAELXSI.NS': 0.2, 'DIXON.NS': 0.2, 'CGCL.NS': 0.2, 'ADANIENT.NS': 0.2, 'PGHL.NS': 0.2}",262656.2,251704.7
2021-03-01,2021-04-01,"{'DIXON.NS': 0.25, 'TIPSINDLTD.NS': 0.25, 'VAIBHAVGBL.NS': 0.25, 'ADANIENT.NS': 0.25}",292125.58,279325.35
2021-04-01,2021-05-03,"{'PRAJIND.NS': 0.012969012969012969, 'INTELLECT.NS': 0.19800019800019802, 'POLYMED.NS': 0.1782991782991783, 'ATGL.NS': 0.19800019800019802, 'SAREGAMA.NS': 0.07494307494307495, 'TEAMLEASE.NS': 0.03336303336303336, 'DEEPAKNTR.NS': 0.09068409068409068, 'ADANIENT.NS': 0.19800019800019802, 'TIPSINDLTD.NS': 0.015741015741015742}",324208.41,309237.39
2021-05-03,2021-06-01,"{'NAVINFLUOR.NS': 0.014610042735042733, 'PTC.NS': 0.01112446581196581, 'HINDALCO.NS': 0.015598290598290598, 'ATUL.NS': 0.007839209401709402, 'POLYMED.NS': 0.05239049145299145, 'PIIND.NS': 0.008360042735042735, 'JSWSTEEL.NS': 0.05125534188034187, 'BALRAMCHIN.NS': 0.017761752136752136, 'ATGL.NS': 0.0640625, 'SAREGAMA.NS': 0.025574252136752136, 'ABBOTINDIA.NS': 0.0023103632478632475, 'FORTIS.NS': 0.00874732905982906, 'DCMSHRIRAM.NS': 0.016920405982905982, 'TATASTEEL.NS': 0.018856837606837606, 'COSMOFIRST.NS': 0.012286324786324786, 'LINDEINDIA.NS': 0.13354700854700854, 'SUBEXLTD.NS': 0.13354700854700854, 'VEDL.NS': 0.01611912393162393, 'SONATSOFTW.NS': 0.014569978632478633, 'DEEPAKNTR.NS': 0.13354700854700854, 'DALMIASUG.NS': 0.021554487179487176, 'ADANIENT.NS': 0.13354700854700854, 'TIPSINDLTD.NS': 0.015090811965811966, 'GALAXYSURF.NS': 0.012459935897435897, 'VAIBHAVGBL.NS': 0.0172275641025641, 'MASTEK.NS': 0.014396367521367522, 'KPRMILL.NS': 0.015344551282051281, 'JBCHEPHARM.NS': 0.011351495726495726}",336695.94,320028.28
2021-06-01,2021-07-01,"{'POLYMED.NS': 0.11787726619044252, 'BALRAMCHIN.NS': 0.11787726619044252, 'ATGL.NS': 0.11787726619044252, 'TATAELXSI.NS': 0.11787726619044252, 'SAREGAMA.NS': 0.025272885871230878, 'SUBEXLTD.NS': 0.11787726619044252, 'DALMIASUG.NS': 0.018483155338661385, 'ALKYLAMINE.NS': 0.01322582926656765, 'GALAXYSURF.NS': 0.11787726619044252, 'MASTEK.NS': 0.11787726619044252, 'KPRMILL.NS': 0.11787726619044252}",348486.19,330365.87
2021-07-01,2021-08-02,"{'TRIVENI.NS': 0.3333333333333333, 'SAREGAMA.NS': 0.3333333333333333, 'TIPSINDLTD.NS': 0.3333333333333333}",345433.55,326727.96
2021-08-02,2021-09-01,"{'SONATSOFTW.NS': 0.2, 'PIIND.NS': 0.2, 'DIVISLAB.NS': 0.2, 'SRF.NS': 0.2, 'JBCHEPHARM.NS': 0.2}",360673.39,340352.55
2021-09-01,2021-10-01,"{'LALPATHLAB.NS': 0.19801980198019803, 'SONATSOFTW.NS': 0.19801980198019803, 'DEEPAKNTR.NS': 0.19801980198019803, 'PIIND.NS': 0.19801980198019803, 'DIVISLAB.NS': 0.009900990099009901, 'SRF.NS': 0.19801980198019803}",361753.39,340549.7
2021-10-01,2021-11-01,"{'SRF.NS': 0.33333333333333337, 'LINDEINDIA.NS': 0.33333333333333337, 'LTTS.NS': 0.33333333333333337}",351137.86,329794.39
2021-11-01,2021-12-01,"{'TATAELXSI.NS': 0.2, 'LTIM.NS': 0.2, 'LTTS.NS': 0.2, 'PERSISTENT.NS': 0.2, 'BRIGADE.NS': 0.2}",363139.76,340271.77
2021-12-01,2022-01-03,"{'CGPOWER.NS': 0.33333333333333337, 'TRIDENT.NS': 0.33333333333333337, 'JBMA.NS': 0.33333333333333337}",447444.91,418406.97
2022-01-03,2022-02-01,"{'VOLTAMP.NS': 0.03571428571428571, 'BCG.NS': 0.03571428571428571, 'INFY.NS': 0.03571428571428571, 'TECHM.NS': 0.03571428571428571, 'UNOMINDA.NS': 0.03571428571428571, 'ADANIGREEN.NS': 0.03571428571428571, 'GREENLAM.NS': 0.03571428571428571, 'ASTEC.NS': 0.03571428571428571, 'PERSISTENT.NS': 0.03571428571428571, 'PDSL.NS': 0.03571428571428571, 'ATGL.NS': 0.03571428571428571, 'JINDWORLD.NS': 0.03571428571428571, 'TI.NS': 0.03571428571428571, 'CGPOWER.NS': 0.03571428571428571, 'GOKEX.NS': 0.03571428571428571, 'METROPOLIS.NS': 0.03571428571428571, 'GRINDWELL.NS': 0.03571428571428571, 'ESABINDIA.NS': 0.03571428571428571, 'TRIDENT.NS': 0.03571428571428571, 'DEVYANI.NS': 0.03571428571428571, 'ESCORTS.NS': 0.03571428571428571, 'GLAXO.NS': 0.03571428571428571, 'TANLA.NS': 0.03571428571428571, 'LAOPALA.NS': 0.03571428571428571, 'TTML.NS': 0.03571428571428571, 'BORORENEW.NS': 0.03571428571428571, 'MTARTECH.NS': 0.03571428571428571, 'BAJAJHLDNG.NS': 0.03571428571428571}",441872.1,411851.82
2022-02-01,2022-03-02,"{'ASTEC.NS': 0.08673267326732673, 'TCS.NS': 0.12207920792079209, 'KPITTECH.NS': 0.19712871287128714, 'JBMA.NS': 0.19801980198019803, 'POWERGRID.NS': 0.19801980198019803, 'JINDWORLD.NS': 0.19801980198019803}",396258.25,368400.92
2022-03-02,2022-04-01,"{'DBREALTY.NS': 0.19191919191919193, 'GNFC.NS': 0.20202020202020204, 'NATIONALUM.NS': 0.20202020202020204, 'RHIM.NS': 0.20202020202020204, 'HINDALCO.NS': 0.20202020202020204}",444901.2,412699.22
2022-04-01,2022-05-02,"{'GESHIP.NS': 0.1, 'TATASTEEL.NS': 0.1, 'NATIONALUM.NS': 0.1, 'CGCL.NS': 0.1, 'NMDC.NS': 0.1, 'RATNAMANI.NS': 0.1, 'JKPAPER.NS': 0.1, 'JINDALSTEL.NS': 0.1, 'COALINDIA.NS': 0.1, 'POWERINDIA.NS': 0.1}",448335.59,414825.03
2022-05-02,2022-06-01,"{'GESHIP.NS': 0.14356435643564355, 'CGCL.NS': 0.18316831683168316, 'JKPAPER.NS': 0.19801980198019803, 'JINDALSTEL.NS': 0.19801980198019803, 'CRISIL.NS': 0.19801980198019803, 'RENUKA.NS': 0.07920792079207921}",403255.12,372166.07
2022-06-01,2022-07-01,"{'MRPL.NS': 0.012772277227722771, 'JKIL.NS': 0.19801980198019803, 'SCHAEFFLER.NS': 0.12396039603960396, 'POWERGRID.NS': 0.02069306930693069, 'ANANDRATHI.NS': 0.05049504950495049, 'CHENNPETRO.NS': 0.19801980198019803, 'BLUEDART.NS': 0.19801980198019803, 'ADANIPOWER.NS': 0.19801980198019803}",404328.96,372221.12
2022-07-01,2022-08-01,"{'BLS.NS': 0.18968418968418968, 'CHENNPETRO.NS': 0.12177012177012177, 'ELECON.NS': 0.19800019800019802, 'AIAENG.NS': 0.19800019800019802, 'JKIL.NS': 0.07731907731907732, 'APCOTEXIND.NS': 0.06068706068706069, 'TVSMOTOR.NS': 0.15453915453915454}",466120.88,428119.13
2022-08-01,2022-09-01,"{'VOLTAMP.NS': 0.19800019800019802, 'ROLEXRINGS.NS': 0.09315909315909317, 'APARINDS.NS': 0.17681417681417683, 'ELECON.NS': 0.19800019800019802, 'FIEMIND.NS': 0.15354915354915355, 'CHOICEIN.NS': 0.025146025146025146, 'TVSMOTOR.NS': 0.07652707652707652, 'JKIL.NS': 0.0788040788040788}",453683.9,415648.11
2022-09-01,2022-10-03,"{'SAFARI.NS': 0.2, 'RAJRATAN.NS': 0.2, 'FCL.NS': 0.2, 'ELECON.NS': 0.2, 'HGS.NS': 0.2}",472517.01,431892.3
2022-10-03,2022-11-01,"{'DIXON.NS': 0.2, 'SCHAEFFLER.NS': 0.2, 'ADANIENT.NS': 0.2, 'RATNAMANI.NS': 0.2, 'JBCHEPHARM.NS': 0.2}",486876.21,443976.97
2022-11-01,2022-12-01,"{'SAFARI.NS': 0.2, 'TRITURBINE.NS': 0.2, 'INOXWIND.NS': 0.2, 'SHANTIGEAR.NS': 0.2, 'RITES.NS': 0.2}",462636.72,420843.25
2022-12-01,2023-01-02,"{'RVNL.NS': 0.33333333333333337, 'MAZDOCK.NS': 0.33333333333333337, 'SOUTHBANK.NS': 0.33333333333333337}",450842.38,409151.38
2023-01-02,2023-02-01,"{'JSL.NS': 0.20202020202020204, 'KTKBANK.NS': 0.20202020202020204, 'PFC.NS': 0.20202020202020204, 'FACT.NS': 0.19191919191919193, 'HINDZINC.NS': 0.20202020202020204}",425420.37,385120.23
2023-02-01,2023-03-01,"{'JINDALSAW.NS': 0.33333333333333337, 'JWL.NS': 0.33333333333333337, 'JSL.NS': 0.33333333333333337}",435704.51,393518.15
2023-03-01,2023-04-03,"{'APARINDS.NS': 0.19191919191919193, 'SURYAROSNI.NS': 0.20202020202020204, 'CIEINDIA.NS': 0.20202020202020204, 'JINDALSAW.NS': 0.20202020202020204, 'JSL.NS': 0.20202020202020204}",437926.23,394569.76
2023-04-03,2023-05-02,"{'SIEMENS.NS': 0.19801980198019803, 'SONATSOFTW.NS': 0.19801980198019803, 'RADICO.NS': 0.19801980198019803, 'POWERGRID.NS': 0.009900990099009901, 'ACE.NS': 0.19801980198019803, 'ULTRACEMCO.NS': 0.19801980198019803}",434977.85,390941.28
2023-05-02,2023-06-01,"{'SONATSOFTW.NS': 0.2, 'POWERGRID.NS': 0.2, 'KSB.NS': 0.2, 'ACE.NS': 0.2, 'VBL.NS': 0.2}",470101.62,421519.17
2023-06-01,2023-07-03,"{'CYIENT.NS': 0.2, 'SAKSOFT.NS': 0.2, 'ACE.NS': 0.2, 'VBL.NS': 0.2, 'RKFORGE.NS': 0.2}",527230.08,471663.71
2023-07-03,2023-08-01,"{'GOKEX.NS': 0.19801980198019803, 'CYIENT.NS': 0.19801980198019803, 'SAKSOFT.NS': 0.19801980198019803, 'GRINDWELL.NS': 0.009900990099009901, 'ELECON.NS': 0.19801980198019803, 'RKFORGE.NS': 0.19801980198019803}",584259.44,521470.57
2023-08-01,2023-09-01,"{'JSL.NS': 0.19801980198019803, 'GOKEX.NS': 0.19801980198019803, 'RADICO.NS': 0.009900990099009901, 'ACE.NS': 0.19801980198019803, 'ELECON.NS': 0.19801980198019803, 'RKFORGE.NS': 0.19801980198019803}",710464.29,632720.51
2023-09-01,2023-10-03,"{'JSL.NS': 0.009900990099009901, 'APARINDS.NS': 0.19801980198019803, 'RECLTD.NS': 0.19801980198019803, 'ACE.NS': 0.19801980198019803, 'ELECON.NS': 0.19801980198019803, 'RKFORGE.NS': 0.19801980198019803}",710538.5,631268.6
2023-10-03,2023-11-01,"{'APARINDS.NS': 0.19801980198019803, 'POLYCAB.NS': 0.19801980198019803, 'GRAVITA.NS': 0.19801980198019803, 'KSB.NS': 0.009900990099009901, 'RECLTD.NS': 0.19801980198019803, 'JSL.NS': 0.19801980198019803}",697544.47,618218.22
2023-11-01,2023-12-01,"{'BSE.NS': 0.33333333333333337, 'GMDCLTD.NS': 0.33333333333333337, 'SUZLON.NS': 0.33333333333333337}",892048.66,788964.98
2023-12-01,2023-12-29,"{'SUZLON.NS': 0.19801980198019803, 'WONDERLA.NS': 0.009900990099009901, 'BSE.NS': 0.19801980198019803, 'COALINDIA.NS': 0.19801980198019803, 'WELCORP.NS': 0.19801980198019803, 'MAHSEAMLES.NS': 0.19801980198019803}",872778.26,770055.44
