buy_date,sell_date,portfolio,investment_value,after rebalancing cost
2022-01-03,2022-02-01,"{'PERSISTENT.NS': 0.125, 'ESABINDIA.NS': 0.125, 'BAJAJHLDNG.NS': 0.125, 'TRIDENT.NS': 0.125, 'LAOPALA.NS': 0.125, 'SBCL.NS': 0.125, 'LTTS.NS': 0.125, 'BCG.NS': 0.125}",386983.88,361129.62
2022-02-01,2022-03-02,"{'GREENLAM.NS': 0.125, 'TRIDENT.NS': 0.125, 'GRINDWELL.NS': 0.125, 'JINDWORLD.NS': 0.125, 'ESABINDIA.NS': 0.125, 'ADANIGREEN.NS': 0.125, 'SBCL.NS': 0.125, 'CGPOWER.NS': 0.125}",353003.13,328547.11
2022-03-02,2022-04-01,"{'FINEORG.NS': 0.125, 'JINDWORLD.NS': 0.125, 'TRIDENT.NS': 0.125, 'ADANIGREEN.NS': 0.125, 'GOKEX.NS': 0.125, 'TRIVENI.NS': 0.125, 'BORORENEW.NS': 0.125, 'GRINDWELL.NS': 0.125}",377556.69,350535.6
2022-04-01,2022-05-02,"{'TRIVENI.NS': 0.125, 'NH.NS': 0.125, 'NATIONALUM.NS': 0.125, 'JINDWORLD.NS': 0.125, 'PDSL.NS': 0.125, 'GOKEX.NS': 0.125, 'GREENLAM.NS': 0.125, 'ADANIGREEN.NS': 0.125}",395756.27,366528.67
2022-05-02,2022-06-01,"{'POWERGRID.NS': 0.125, 'TRIVENI.NS': 0.125, 'FINEORG.NS': 0.125, 'RHIM.NS': 0.125, 'GMDCLTD.NS': 0.125, 'GNFC.NS': 0.125, 'NH.NS': 0.125, 'THERMAX.NS': 0.125}",376629.76,347910.7
2022-06-01,2022-07-01,"{'POWERGRID.NS': 0.125, 'ADANIPOWER.NS': 0.125, 'GESHIP.NS': 0.125, 'HBLPOWER.NS': 0.125, 'BLS.NS': 0.125, 'FINEORG.NS': 0.125, 'COROMANDEL.NS': 0.125, 'SCHAEFFLER.NS': 0.125}",362896.23,334352.39
2022-07-01,2022-08-01,"{'VBL.NS': 0.125, 'GESHIP.NS': 0.125, 'FINEORG.NS': 0.125, 'CHENNPETRO.NS': 0.125, 'ADANIPOWER.NS': 0.125, 'HAL.NS': 0.125, 'BLS.NS': 0.125, 'ITC.NS': 0.125}",419335.41,385440.31
2022-08-01,2022-09-01,"{'VBL.NS': 0.125, 'BLS.NS': 0.125, 'GESHIP.NS': 0.125, 'ITC.NS': 0.125, 'HAL.NS': 0.125, 'TORNTPHARM.NS': 0.125, 'ADANIPOWER.NS': 0.125, 'SCHAEFFLER.NS': 0.125}",466836.55,428085.91
2022-09-01,2022-10-03,"{'VBL.NS': 0.125, 'SCHAEFFLER.NS': 0.125, 'TVSMOTOR.NS': 0.125, 'ELECON.NS': 0.125, 'ASHOKLEY.NS': 0.125, 'BLUEDART.NS': 0.125, 'BLS.NS': 0.125, 'M&M.NS': 0.125}",462486.79,423033.21
2022-10-03,2022-11-01,"{'VBL.NS': 0.125, 'PHOENIXLTD.NS': 0.125, 'CHOICEIN.NS': 0.125, 'SCHAEFFLER.NS': 0.125, 'BLS.NS': 0.125, 'TVSMOTOR.NS': 0.125, 'ASHOKLEY.NS': 0.125, 'BLUEDART.NS': 0.125}",483672.77,441331.87
2022-11-01,2022-12-01,"{'TVSMOTOR.NS': 0.125, 'PHOENIXLTD.NS': 0.125, 'BLS.NS': 0.125, 'METROBRAND.NS': 0.125, 'CHOICEIN.NS': 0.125, 'APARINDS.NS': 0.125, 'UJJIVAN.NS': 0.125, 'ITDCEM.NS': 0.125}",501683.59,456646.02
2022-12-01,2023-01-02,"{'UJJIVAN.NS': 0.125, 'JTEKTINDIA.NS': 0.125, 'PHOENIXLTD.NS': 0.125, 'TITAGARH.NS': 0.125, 'ITDCEM.NS': 0.125, 'FINCABLES.NS': 0.125, 'JBCHEPHARM.NS': 0.125, 'GRANULES.NS': 0.125}",502743.43,456474.72
2023-01-02,2023-02-01,"{'KARURVYSYA.NS': 0.125, 'JTEKTINDIA.NS': 0.125, 'APARINDS.NS': 0.125, 'IDFCFIRSTB.NS': 0.125, 'IDBI.NS': 0.125, 'KRBL.NS': 0.125, 'VEDL.NS': 0.125, 'PNB.NS': 0.125}",479858.08,434583.56
2023-02-01,2023-03-01,"{'RVNL.NS': 0.125, 'SOUTHBANK.NS': 0.125, 'VEDL.NS': 0.125, 'JINDALSTEL.NS': 0.125, 'APARINDS.NS': 0.125, 'PNBHOUSING.NS': 0.125, 'INDIANB.NS': 0.125, 'SOLARINDS.NS': 0.125}",468308.87,423044.02
2023-03-01,2023-04-03,"{'APARINDS.NS': 0.125, 'OIL.NS': 0.125, 'PNBHOUSING.NS': 0.125, 'BECTORFOOD.NS': 0.125, 'JTLIND.NS': 0.125, 'EQUITASBNK.NS': 0.125, 'SUPREMEIND.NS': 0.125, 'CGPOWER.NS': 0.125}",456315.87,411154.22
2023-04-03,2023-05-02,"{'JSL.NS': 0.125, 'SUNFLAG.NS': 0.125, 'JBMA.NS': 0.125, 'CCL.NS': 0.125, 'PETRONET.NS': 0.125, 'OIL.NS': 0.125, 'BECTORFOOD.NS': 0.125, 'APARINDS.NS': 0.125}",474287.85,426283.51
2023-05-02,2023-06-01,"{'SAKSOFT.NS': 0.125, 'BECTORFOOD.NS': 0.125, 'JBMA.NS': 0.125, 'APARINDS.NS': 0.125, 'TIIL.NS': 0.125, 'CHENNPETRO.NS': 0.125, 'KAYNES.NS': 0.125, 'HGINFRA.NS': 0.125}",555790.71,498377.18
2023-06-01,2023-07-03,"{'HGINFRA.NS': 0.125, 'KAYNES.NS': 0.125, 'BECTORFOOD.NS': 0.125, 'CHENNPETRO.NS': 0.125, 'TIIL.NS': 0.125, 'CIGNITITEC.NS': 0.125, 'RKFORGE.NS': 0.125, 'SAKSOFT.NS': 0.125}",596424.63,533525.59
2023-07-03,2023-08-01,"{'BECTORFOOD.NS': 0.125, 'CHENNPETRO.NS': 0.125, 'ACE.NS': 0.125, 'KIRLOSBROS.NS': 0.125, 'RKFORGE.NS': 0.125, 'KAYNES.NS': 0.125, 'CIGNITITEC.NS': 0.125, 'SAKSOFT.NS': 0.125}",691611.82,617250.32
2023-08-01,2023-09-01,"{'ACE.NS': 0.125, 'ANANTRAJ.NS': 0.125, 'ASTERDM.NS': 0.125, 'CHENNPETRO.NS': 0.125, 'GLENMARK.NS': 0.125, 'HAL.NS': 0.125, 'KIRLOSBROS.NS': 0.125, 'NEULANDLAB.NS': 0.125}",717989.39,639247.8
2023-09-01,2023-10-03,"{'ACE.NS': 0.125, 'ANANTRAJ.NS': 0.125, 'BEL.NS': 0.125, 'CIPLA.NS': 0.125, 'GRAVITA.NS': 0.125, 'NEULANDLAB.NS': 0.125, 'RECLTD.NS': 0.125, 'RKFORGE.NS': 0.125}",726209.44,644990.36
2023-10-03,2023-11-01,"{'BSE.NS': 0.125, 'BEL.NS': 0.125, 'ESCORTS.NS': 0.125, 'GABRIEL.NS': 0.125, 'GRAVITA.NS': 0.125, 'HSCL.NS': 0.125, 'IDFCFIRSTB.NS': 0.125, 'IDFC.NS': 0.125}",744460.99,659600.66
2023-11-01,2023-12-01,"{'BSE.NS': 0.2, 'GRAVITA.NS': 0.2, 'IMFA.NS': 0.2, 'NAM-INDIA.NS': 0.2, 'SUZLON.NS': 0.2}",900344.09,795989.81
2023-12-01,2023-12-29,"{'BSE.NS': 0.16666666666666666, 'COALINDIA.NS': 0.16666666666666666, 'GRAVITA.NS': 0.16666666666666666, 'IMFA.NS': 0.16666666666666666, 'NAM-INDIA.NS': 0.16666666666666666, 'SUZLON.NS': 0.16666666666666666}",891725.25,786479.94
